yorum,aspect,sentiment
2 yıldız veriyorum Trendyol un kendi mağazasından aldığım iPhone ürün için fatura gönderilmedi fatura talep ediyorum.,genel,negatif
2022 tarihi ürün gönderildi onun dışında iPhone kalitesi hepimizi biliyoruz,kalite,notr
2024’de asla alınmaz ben geçen sene aldım 8 bucuk ay oldu ve pil sağlığı 89??!?!! günde 1 kere şarj ediyorum orijinal şarj kullanıyorum şarjda oynamıyorum bu ka,kalite,negatif
2024’de asla alınmaz ben geçen sene aldım 8 bucuk ay oldu ve pil sağlığı 89??!?!! günde 1 kere şarj ediyorum orijinal şarj kullanıyorum şarjda oynamıyorum bu ka,batarya,negatif
"25 bin verdiğimiz telefonun bu şekilde özensiz paketlenmesi beni üzdü, kutunun içine atmışlar cidden çok kötü 👎🏻",ambalaj,negatif
3 Ayda pil 98 oldu,batarya,negatif
30 bin tl edecek bir cihaz değil teslimat konusu süper hızlı ama cihaz 30 binlik bi cihaz değil,kargo,pozitif
30 bin tl edecek bir cihaz değil teslimat konusu süper hızlı ama cihaz 30 binlik bi cihaz değil,fiyat,notr
35 binlik ürünü o paketle göndermeye utanmadınız mı gerçekten? Ben açarken bayağı bir utandım da. teknosadan aldım iyi yer müşteri memnuniyetini düşünür vs dedi,ambalaj,negatif
37 k ya aldım ben üzücü,fiyat,negatif
37.500 para verdik insan bi paketlemeye özen gösterir şampuan almıyoruz telefon alıyoruz kargocular zaten paketleri futbol topu gibi kullanıyor henüz kullanmaya,kargo,negatif
37.500 para verdik insan bi paketlemeye özen gösterir şampuan almıyoruz telefon alıyoruz kargocular zaten paketleri futbol topu gibi kullanıyor henüz kullanmaya,fiyat,negatif
37.500 para verdik insan bi paketlemeye özen gösterir şampuan almıyoruz telefon alıyoruz kargocular zaten paketleri futbol topu gibi kullanıyor henüz kullanmaya,ambalaj,negatif
38 e aldım çok düşmüş üzücü,fiyat,negatif
400 TL’ye yakın indirim oldu aldıktan sonra. Şimdilik bir sıkıntı yok telefonda. Şarjının daha iyi dayanmasını beklerdim. Samsung 54 telefon bu konuda daha iyiy,fiyat,pozitif
400 TL’ye yakın indirim oldu aldıktan sonra. Şimdilik bir sıkıntı yok telefonda. Şarjının daha iyi dayanmasını beklerdim. Samsung 54 telefon bu konuda daha iyiy,batarya,pozitif
"6 aydır kullanıyorum, 24.000 e almıştım. Genel olaral memnunum",genel,pozitif
8 ay oldu alalı pil sağlığı %88. Çok hızlı düşüyor pili.,batarya,negatif
ALMAYIN SAKIN !!! Ben aldım ancak gelen cihazın garanti süresi 15 ay kalmış ve ekran sarı ekran dı güvenmeyin,kalite,negatif
ALMAYIN SAKIN !!! Ben aldım ancak gelen cihazın garanti süresi 15 ay kalmış ve ekran sarı ekran dı güvenmeyin,ses_goruntu,negatif
ANNEME YA DA BABAMA DEĞİL KENDİME ALDIM. Ekranı canlı. Şık ve hafif bir telefon. Şarjı yavaş bitiyor ve hızlı şarj özelliği var hemen doluyor fakat içinden adap,batarya,pozitif
ANNEME YA DA BABAMA DEĞİL KENDİME ALDIM. Ekranı canlı. Şık ve hafif bir telefon. Şarjı yavaş bitiyor ve hızlı şarj özelliği var hemen doluyor fakat içinden adap,ses_goruntu,pozitif
Abim için aldım elimize düzgün bir şekilde ulaştı,genel,pozitif
Adres bilgisi farklı verilmiş trendyol adres bilgilerimizden farklıydı Aras kargo ürünü getiremeyiz deyip telefonu yüzümüze kapattı buradan alırsınız dedi bu ma,kargo,notr
Agustos 2023 te aldım şarz almıyor şu an ve servis garanti bilgilerime ulasamiyorum,kalite,negatif
"Alacak arkadaşlar lütfen dikkat edin benim başıma ilk defa böyle bir şey geldi telefon ilk bana ulaştığında sıfır paketliydi,kurulumu yaparken face ID kullanıla",genel,negatif
Alalı 1 yıl oldu hiç bir sorun .Yaşamadan kullanıyorum kamarasıda gayet güzel,genel,pozitif
Alalı 10 gün olmadı. Telefon inanılmaz ısınıyor. Bu normal midir? Ayrıca fatura gönderilmedi. Güvenmekle hatamı yaptım. Gerçekten çok kaygılıyım.,batarya,negatif
Alalı 20 gün oldu kamera bozuldu ön kamera açılmıyor,genel,negatif
Alalı 20 gün oldu kamera bozuldu ön kamera açılmıyor,kalite,negatif
Alalı 20 gün oldu kamera bozuldu ön kamera açılmıyor,ses_goruntu,negatif
Alalı 3 yıldan daha fazla oldu ama haalen mis gibi çalışıyor,genel,pozitif
Aldığım günden berdir herhangi bi sorun yaşamadım çok memnun kaldım tavsiye ediyorum🙏,genel,pozitif
Aldığıma pişman oldum  boş bir telefon açtığım için iade olmuyo alirken 2 kere düşünün açmadan nasıl sarj aletinin olmadığını görebilirsiniz,batarya,negatif
Aldığıma pişman oldum  boş bir telefon açtığım için iade olmuyo alirken 2 kere düşünün açmadan nasıl sarj aletinin olmadığını görebilirsiniz,batarya,negatif
Alırken tereddüt etmiştim ama baya iyi geldi 3 aydır kullanıyorum bir sıkıntı yaşamadım,genel,pozitif
Alırken çok tereddüt etmiştim sıkıntı çıkarmı acaba diye  ama beklediğimden daha güzel ve sağlam geldi kesinlikle tereddütsüz alabilirsiniz tam bir fiyat perfor,genel,pozitif
Alırken çok tereddüt etmiştim sıkıntı çıkarmı acaba diye  ama beklediğimden daha güzel ve sağlam geldi kesinlikle tereddütsüz alabilirsiniz tam bir fiyat perfor,kalite,pozitif
Alırken çok tereddüt etmiştim sıkıntı çıkarmı acaba diye  ama beklediğimden daha güzel ve sağlam geldi kesinlikle tereddütsüz alabilirsiniz tam bir fiyat perfor,fiyat,pozitif
Ambalajlı olarak elime ulaşmadı onun dışında gayet güzel f/p 👌,ambalaj,negatif
Ambalajı gayet iyi ve temiz.Lakin içinden fatura ve garanti belgesi çıkmadı.Sahsen hiç hoşuma gitmedi bu durum,genel,notr
"Annem için aldık kullanımı gayet basit, kargo paketleme her şey gayet sağlamdı",kargo,pozitif
"Annem için aldık kullanımı gayet basit, kargo paketleme her şey gayet sağlamdı",kalite,pozitif
"Annem için aldık kullanımı gayet basit, kargo paketleme her şey gayet sağlamdı",ambalaj,pozitif
Annem için aldım bir senedir sorunsuz kullanıyor,genel,pozitif
Annem için aldım gayet memnun,genel,pozitif
Anneme aldık çok beğendi,genel,pozitif
Anneme aldım memnunuz,genel,pozitif
Anneme hediye ettim. Kendim kullanmadığım için pek bir şey diyemeyeceğim ama annem memnun o yüzden 5.,genel,pozitif
Annemle babama hediye aldım kendim görmedim ama beğendiklerini söylediler,genel,pozitif
Apple 13 gibi değil kamerası falan çok farklı eşiminde 13 ü var ama arasında çok fark var orijinal ürün değil gibi belgeleri kaybettiğim için geri gönderimde ya,kalite,negatif
Apple 13 gibi değil kamerası falan çok farklı eşiminde 13 ü var ama arasında çok fark var orijinal ürün değil gibi belgeleri kaybettiğim için geri gönderimde ya,kalite,negatif
Apple kalitesi,kalite,notr
Apple kalitesi.  tlfon çok güzel sağlam geldi fakat paketlenmesi özensizdi ve faturası çıkmadı.,kalite,pozitif
Araş kargo ile lütfen çalışmayın. İşine saygısı olmayan liyakatsiz disiplinsiz sorumsuz bir sirket ve çalışanları var. 1.000 km lik yolu 3 günde geliyor ama 100,kargo,negatif
Araş kargo ile lütfen çalışmayın. İşine saygısı olmayan liyakatsiz disiplinsiz sorumsuz bir sirket ve çalışanları var. 1.000 km lik yolu 3 günde geliyor ama 100,batarya,negatif
Arka kamera fazla güzel değil ama telefon hızlı.,ses_goruntu,negatif
Arkadas gönül rahatlığıyla alabilirsiniz sorunsuz geldi kargo cok hızlı oldu perşembe gece verdim c. Tesi öglen elime ulastı sadece kargo paketi özenilmemişti,genel,pozitif
Arkadas gönül rahatlığıyla alabilirsiniz sorunsuz geldi kargo cok hızlı oldu perşembe gece verdim c. Tesi öglen elime ulastı sadece kargo paketi özenilmemişti,kargo,pozitif
Arkadaşıma almıştım beğendi,genel,pozitif
Asla buradan almanızı önermiyorum.Bir ay kullandım şarjı çok hızlı bitmeye başladı.garantiye göndermek istedim muhatap bulamadım vatan şubesi kabul etmedi.trend,genel,negatif
Asla buradan almanızı önermiyorum.Bir ay kullandım şarjı çok hızlı bitmeye başladı.garantiye göndermek istedim muhatap bulamadım vatan şubesi kabul etmedi.trend,batarya,negatif
Açılmamış kutu gedi iyiydi,ambalaj,pozitif
Aşırı iyi bir ürün,genel,pozitif
Aşırı yavaş bi firma 3 gün içinde kargoya verdiler 3 gün içinde kargo geldi 1 hafta sonra telefonu teslim alabildim.,kargo,negatif
Aşşırı geç geldi. Paketleme daha özenli olabilirdi. Telefonda sorun yok.,kargo,negatif
Aşşırı geç geldi. Paketleme daha özenli olabilirdi. Telefonda sorun yok.,ambalaj,pozitif
Babam için aldım gayet kullanışlı paketlemede sağlamdı hayasız geldi,kalite,pozitif
Babam için aldım gayet kullanışlı paketlemede sağlamdı hayasız geldi,ambalaj,pozitif
Babama aldık memnun,genel,pozitif
Babama aldım çok güzel,genel,pozitif
Babama almıştım gayet memnun telefondan,genel,pozitif
Babama almıştım paketleme çok özenli değildi ama Allahtan sorunsuz elimize ulaştı,ambalaj,pozitif
Batarya performansı çabuk düştü 100 altına,batarya,negatif
Bayıldımmmm… teslim tarihi 7 nisan gösterirken 6 nisanda geldi teşekkür ederim herkese sabırsızlıkla bekliyordum kavuştum alın aldırın fiyat olarakta dışarıya g,genel,pozitif
Bayıldımmmm… teslim tarihi 7 nisan gösterirken 6 nisanda geldi teşekkür ederim herkese sabırsızlıkla bekliyordum kavuştum alın aldırın fiyat olarakta dışarıya g,kargo,pozitif
Bayıldımmmm… teslim tarihi 7 nisan gösterirken 6 nisanda geldi teşekkür ederim herkese sabırsızlıkla bekliyordum kavuştum alın aldırın fiyat olarakta dışarıya g,fiyat,pozitif
Başarılı beğendim,genel,pozitif
Beklediğimden çok daha hızlı geldi Ayrıca ürün paketlemede mükemmeldi teşekkür ederim çok memnun kaldım herkese tavsiye ederim,genel,pozitif
Beklediğimden çok daha hızlı geldi Ayrıca ürün paketlemede mükemmeldi teşekkür ederim çok memnun kaldım herkese tavsiye ederim,kargo,pozitif
Beklediğimden çok daha hızlı geldi Ayrıca ürün paketlemede mükemmeldi teşekkür ederim çok memnun kaldım herkese tavsiye ederim,ambalaj,pozitif
Ben 1aydır kullanıyorum ve mukemellll kesinlikle tavsiye ediyorum hiç bir sıkıntı olmadı paketleme gayet güzeldi gönül rahatlığıyla alabilirsiniz 😊,genel,pozitif
Ben 1aydır kullanıyorum ve mukemellll kesinlikle tavsiye ediyorum hiç bir sıkıntı olmadı paketleme gayet güzeldi gönül rahatlığıyla alabilirsiniz 😊,ambalaj,pozitif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,genel,negatif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,kalite,negatif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,fiyat,negatif
Ben aldıktan 1 gün sonra fiyatı 300 tl düştü inanılmaz sinirim bozuldu. Paketleme de şaka gibiydi sanki telefon değildi çorap aldık öyle bir paket,ambalaj,negatif
Ben aldım indirim yapıldı,fiyat,negatif
Ben telefonu kamera için almıştım telefonun arka kamerası puslu hep ve canlı çekmiyor iki tane ıphone 11 yan yana getirince diğeri daha canlı ve renkli çekiyor,ses_goruntu,negatif
"Ben telefonun kamerasını beğenmedim, şarjı da bir günü ancak çıkarıyor. İmkanı olanlar bir üst telefonlara yönelsinler.",batarya,negatif
"Ben telefonun kamerasını beğenmedim, şarjı da bir günü ancak çıkarıyor. İmkanı olanlar bir üst telefonlara yönelsinler.",ses_goruntu,negatif
Ben çooook memnunum i phoneye geçmek isteyenler mutlaka alsın,genel,pozitif
Benim motorolo 33 10 daha iyiydi,genel,pozitif
Beğendim güzel,genel,pozitif
Beğendim iyi,genel,pozitif
Beğenmek zorunda mıyım?,genel,notr
"Bir aydır kullanıyorum, herhangi bir sıkıntı yaşamadım gayet memnunum. Satıcı olarak en güvendiğim yerden aldım, paketleme gayet iyidi ve elime çok hızlı ulaştı",genel,pozitif
"Bir aydır kullanıyorum, herhangi bir sıkıntı yaşamadım gayet memnunum. Satıcı olarak en güvendiğim yerden aldım, paketleme gayet iyidi ve elime çok hızlı ulaştı",ambalaj,pozitif
Bir haftadan fazladır kullanıyorum çok memnunum gönül rahatlığıyla alabilirsiniz,genel,pozitif
Bosuk geldi super,genel,negatif
Bu cihazın beyaz rengini siparis ettim fakat siyah rengini yolladılar. Iade etmek istediğimdede ellerinde beyaz rengi mevcut olmadığından siyah gonderdiklerini,genel,negatif
Bu fiyatlarda xiaomi nin daha iyi olduğunu söyleyebilirim. Tecrübeyle sabittir.,fiyat,pozitif
Bu kadar güzel bi paketlemeyle daha önce hiç karşılaşmamıştım. Muhteşem bi paketleme çok teşekkür ederiz.,ambalaj,pozitif
Bu kadar paraya görmeden aldım çöm iyi çıktı tavsiye,genel,pozitif
Bu kadar paraya görmeden aldım çöm iyi çıktı tavsiye,fiyat,pozitif
Bu karalayanlar neye göre yazmış yorumu anlayamadım 1 senedir kullaniyorum bende gencim 23 yasindayim zaten hız tutkunuz yüzünden bozuluyor telefonlar elli kere,kalite,negatif
Bu kargoyu bu şekil yolladağınıza inanıyorum insan bi kutuya daha koyar geldiğinde kargo poşetinin üstünde de yırtıklar vardı telefon nasıl geldi bilmiyorum uma,kargo,negatif
Bu kargoyu bu şekil yolladağınıza inanıyorum insan bi kutuya daha koyar geldiğinde kargo poşetinin üstünde de yırtıklar vardı telefon nasıl geldi bilmiyorum uma,ambalaj,negatif
Bu ne abi hani nerde müşteri memnuniyeti  bu telefonu inçelicem heran gibi bir değişeni olursa o zaman görüşürüz,genel,negatif
Bu ürün halen çok güncel ve fiyatı çok iyi. Appleın en stabil iPhone'u,fiyat,pozitif
Bu ürün yenilenmiş telefon yolluyolar kutusundan tutunda telefonun kendisine kadar her şeyden anlaşılıyor,genel,negatif
Bu ürün yenilenmiş telefon yolluyolar kutusundan tutunda telefonun kendisine kadar her şeyden anlaşılıyor,kalite,negatif
Bukadar özensiz bir kargo daha olamaz sonuçta kargo bir elektronik cihaz alelacele konulmuş gönderilmiş bozulursa kesinlikle iade ederim henüz açmadım tlfnu  üz,kargo,negatif
Bukadar özensiz bir kargo daha olamaz sonuçta kargo bir elektronik cihaz alelacele konulmuş gönderilmiş bozulursa kesinlikle iade ederim henüz açmadım tlfnu  üz,kalite,negatif
Böyle özensiz paketleme görmedim arkadaş paramız bizim pul olmuş 18 bin veripte parasıyla rezillik gören ilk kişimiyim y,fiyat,negatif
Böyle özensiz paketleme görmedim arkadaş paramız bizim pul olmuş 18 bin veripte parasıyla rezillik gören ilk kişimiyim y,ambalaj,negatif
Canım telefonum çok hızlı geldi sorunsuz çıktı şuan kullanıyorum çok güzel teşekkürler trendyol,kargo,pozitif
Cihazımın alt kısmında kasasında lekeler ve izler var. Bu cihaz kullanılmış gibi. Satıcının sorunumu gidermesini talep ediyorum . Fotoğraf ektedir.,kalite,negatif
Cihazımın alt kısmında kasasında lekeler ve izler var. Bu cihaz kullanılmış gibi. Satıcının sorunumu gidermesini talep ediyorum . Fotoğraf ektedir.,kalite,negatif
Cok guzel klasik apple kalitesi her donemde her senede alinir kesinlikle,genel,pozitif
Cok guzel klasik apple kalitesi her donemde her senede alinir kesinlikle,kalite,pozitif
Cok memnun kaldım ancak ıcınde fatura garantı cıkmadı,genel,notr
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,genel,negatif
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,kargo,notr
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,kalite,negatif
Daha önce trendyoldan telefon almıştım memnun kaldığım için tekrar sipariş verdim fakat bu sefer ürün kusurlu geldi iade eder etmez para iadesi yapıldı çözüm hı,fiyat,negatif
Dört yıldır kullandığım telefonumu arkadaşıma tavsiye sonucu aldık ömürlük bir telefon,genel,pozitif
Dün aldım bu gün 1000 lira indirim olmuş hanı dile kolay ucuz bisey almıyoruz böyle olunca da insan üzülüyo. Fiatların bu kadar değişken olmaması taraftarıyım ö,fiyat,negatif
Dün elime geçti çok güzeeeelll.  herhangi bir problem yok şimdilik. içerisinden ara kablo çıkmasına sevindim. Fiyat güncellemesinden önce aldığım için de🤌🏻,fiyat,notr
Ekim ayında aldığım telefon şarjı günde 1 kere şarj etmeme ve tak çıkar yapmama rağmen şuan %96 ve durduğu yerde bile azalıyor. Bu telefonu süs olsun diye mi al,batarya,negatif
Ekranında ufak bir çizikle geldi kullanima engel değil sıfır denen telefonun daha önceden kutusu açılmış belli,kalite,negatif
Ekranında ufak bir çizikle geldi kullanima engel değil sıfır denen telefonun daha önceden kutusu açılmış belli,ses_goruntu,negatif
"Elektronikte net üzerinden almaya karşıydım hep ama ürün sorunsuz ve hızlı bi şekilde elime ulaştı , yaklaşık 2 aydır kullanıyorum hiç bir sıkıntı yok çok memnu",kargo,pozitif
En uyguna trendyol da buldum kamerasına diyicek yok zaten mükemmel telefon tabi alabiliyosanız 13 ve üstü alın :D,genel,pozitif
En uyguna trendyol da buldum kamerasına diyicek yok zaten mükemmel telefon tabi alabiliyosanız 13 ve üstü alın :D,fiyat,pozitif
